Id,In-degree,Out-degree,Degree,Weighted In,Weighted Out,Weighted degree,Eccentricity,Closeness centrality,Harmonic closeness,Betweenness centrality,Authority,Hub,PageRank,Eigenvector Centrality,Clustering coef
Fleur,8,6,14,20.0,7.0,27.0,4.0,0.4566929133858268,0.48036398467432945,0.0012455676802194979,0.08692952,0.07668586,0.008441882975584425,0.1939498933945734,0.35555556416511536
Krum,9,5,14,17.0,13.0,30.0,4.0,0.45194805194805193,0.475095785440613,0.012501184313780316,0.091301695,0.06680289,0.011469754937219067,0.20052596152607638,0.31060606241226196
Fudge,7,7,14,11.0,12.0,23.0,4.0,0.43828715365239296,0.4674329501915706,0.008900990664623534,0.06755132,0.052345794,0.008440742624642995,0.154287835019932,0.19696970283985138
Lucius Malfoy,8,5,13,12.0,8.0,20.0,4.0,0.44501278772378516,0.46934865900383127,0.006474990874792461,0.10000816,0.0619097,0.008097238546155107,0.21080340864084743,0.3636363744735718
Filch,7,6,13,12.0,10.0,22.0,4.0,0.46153846153846156,0.4841954022988505,0.00278783994541803,0.08190036,0.0760337,0.00657556625989915,0.16190458467316834,0.4861111044883728
Moody,4,9,13,13.0,23.0,36.0,4.0,0.47802197802197804,0.5023946360153257,0.0012906237032581126,0.06946672,0.11610887,0.004616598065930695,0.1396051490049475,0.581818163394928
Uncle Vernon,6,6,12,14.0,33.0,47.0,4.0,0.4496124031007752,0.47509578544061304,0.011430921477964491,0.082355976,0.05173964,0.008089802917189077,0.147885979506329,0.3333333432674408
Bellatrix,4,7,11,8.0,9.0,17.0,4.0,0.39816933638443935,0.431992337164751,2.85012298581167E-4,0.067681275,0.07088791,0.0038391917885782882,0.12856880527863104,0.4861111044883728
Karkaroff,4,7,11,4.0,11.0,15.0,4.0,0.4566929133858268,0.482758620689655,2.014732117458692E-4,0.048553623,0.086028054,0.003177944786942005,0.08468233839897364,0.5416666865348816
Pettigrew,6,5,11,9.0,6.0,15.0,4.0,0.44050632911392407,0.46551724137931016,2.8435836247536197E-4,0.103976876,0.056520592,0.005964098150689467,0.20358936103886446,0.5892857313156128
Lockhart,6,5,11,8.0,16.0,24.0,4.0,0.4473007712082262,0.4707854406130267,2.089888738634258E-4,0.09758054,0.0793077,0.0059188940581197105,0.19218893062861445,0.5833333134651184
Bill,6,4,10,15.0,8.0,23.0,4.0,0.435,0.4588122605363983,2.7752887295898047E-4,0.09887652,0.04784133,0.006343940608621933,0.19679807614568637,0.5357142686843872
Draco,4,6,10,6.0,7.0,13.0,4.0,0.44501278772378516,0.4712643678160919,0.002054849355476596,0.0712764,0.06347886,0.0047226039746953415,0.14476647739674042,0.375
Sirius,6,4,10,18.0,10.0,28.0,4.0,0.44387755102040816,0.46599616858237536,2.436069624369676E-4,0.09920834,0.058392197,0.004871422478710492,0.19136558932464573,0.5833333134651184
Cedric,6,4,10,16.0,13.0,29.0,4.0,0.4317617866004963,0.45593869731800746,2.6188342720600785E-4,0.06608993,0.04321271,0.008130512160767787,0.1401858872434754,0.3333333432674408
Kreacher,5,4,9,13.0,5.0,18.0,4.0,0.4393939393939394,0.4626436781609193,0.001106163102130844,0.07157714,0.063085385,0.004946383038516877,0.14296383836187146,0.380952388048172
Greyback,5,4,9,8.0,6.0,14.0,4.0,0.4393939393939394,0.4626436781609193,0.002095788757335097,0.04918713,0.055494886,0.006698797259988624,0.12264001421154246,0.4047619104385376
Griphook,5,4,9,7.0,10.0,17.0,4.0,0.44501278772378516,0.4669540229885056,4.1197767452247737E-4,0.058177594,0.069259934,0.00441342596362541,0.11679510926715278,0.4107142984867096
Peeves,5,4,9,6.0,6.0,12.0,4.0,0.43283582089552236,0.4568965517241378,0.0037797974625931614,0.057638764,0.03972714,0.005644376315663873,0.12633654312373924,0.261904776096344
Wood,4,5,9,6.0,15.0,21.0,4.0,0.44050632911392407,0.46551724137931016,0.00486478867655263,0.049327802,0.05837302,0.004844266901941576,0.10087285306304958,0.2142857164144516
Madam Pomfrey,3,6,9,5.0,11.0,16.0,4.0,0.46153846153846156,0.4841954022988504,6.04195282254678E-4,0.05997076,0.08969629,0.0038649254195325788,0.12923718997249398,0.6428571343421936
Quirrell,7,2,9,10.0,7.0,17.0,4.0,0.4339152119700748,0.45402298850574696,8.784875957551478E-5,0.1116066,0.036024716,0.005457238446754968,0.21738202354626684,0.6428571343421936
Luna,5,3,8,20.0,4.0,24.0,4.0,0.43609022556390975,0.45785440613026795,2.393042043579678E-4,0.065438494,0.047050335,0.006489916678915139,0.14830721949989983,0.6000000238418579
Lily,8,0,8,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.09861266,0.0,0.007564599285747657,0.19669251363962967,0.5357142686843872
James,4,4,8,7.0,4.0,11.0,4.0,0.43828715365239296,0.46168582375478917,5.432805612017082E-5,0.058725856,0.055810824,0.005034336023257196,0.13557673497918948,0.550000011920929
Dudley,5,3,8,13.0,8.0,21.0,4.0,0.4317617866004963,0.45402298850574707,0.007180904022301871,0.06145559,0.03185036,0.006522784416719178,0.12019581057351497,0.3333333432674408
Crookshanks,5,3,8,10.0,3.0,13.0,4.0,0.4393939393939394,0.4602490421455937,0.0015586425140636617,0.07681762,0.055062413,0.00677419024036511,0.17610398261640992,0.6333333253860474
Professor Trelawney,2,6,8,6.0,8.0,14.0,4.0,0.46153846153846156,0.4841954022988504,9.482088335134929E-6,0.054771658,0.0927564,0.002523359146345691,0.09980675471922301,0.8333333134651184
Madame Maxime,4,4,8,11.0,5.0,16.0,5.0,0.36174636174636177,0.38716475095785513,4.3543318910837175E-4,0.06819994,0.036610067,0.0038124107975039435,0.13960446997586898,0.5476190447807312
Bagman,5,3,8,6.0,13.0,19.0,4.0,0.4339152119700748,0.45593869731800746,3.698014450702623E-5,0.06549448,0.045121327,0.00405986098422259,0.1384332832520822,0.699999988079071
Aunt Petunia,5,3,8,9.0,10.0,19.0,4.0,0.43283582089552236,0.4549808429118772,0.003786909028844513,0.044514187,0.03830275,0.006613323620483358,0.0965337782639026,0.30000001192092896
Tonks,3,4,7,8.0,6.0,14.0,4.0,0.44501278772378516,0.4669540229885056,3.8245833976760755E-5,0.052118804,0.06718875,0.002937139676598121,0.09873512377284986,0.6333333253860474
Mr. Lovegood,4,3,7,8.0,7.0,15.0,4.0,0.435,0.4568965517241378,5.93815781987825E-5,0.07691986,0.04874178,0.005550705023265841,0.16820179819029799,0.75
Scrimgeour,3,4,7,4.0,6.0,10.0,4.0,0.435,0.4588122605363982,0.007216461853558628,0.03996273,0.037750658,0.004965435911955568,0.08636355346033192,0.20000000298023224
Dobby,4,3,7,20.0,13.0,33.0,4.0,0.4317617866004963,0.4540229885057469,0.0038739664523714727,0.072805464,0.03595938,0.005421190705079558,0.1593746959622378,0.4333333373069763
Seamus,5,2,7,8.0,3.0,11.0,4.0,0.43828715365239296,0.45737547892720287,3.2713204756215506E-4,0.0817982,0.047052518,0.0072112885757809235,0.18231605077852073,0.75
Wormtail,3,4,7,7.0,5.0,12.0,4.0,0.4371859296482412,0.4607279693486589,0.0015549413558886163,0.034718428,0.040050924,0.003850828049173003,0.06865409744031592,0.44999998807907104
Buckbeak,6,1,7,10.0,1.0,11.0,4.0,0.42857142857142855,0.44731800766283514,0.0014523342192313013,0.0791474,0.028754463,0.007610068966916461,0.18896922453650877,0.5
Hedwig,3,3,6,12.0,3.0,15.0,4.0,0.4393939393939394,0.4602490421455937,0.0,0.07248452,0.05215278,0.003600843454604175,0.15349573276753212,0.9166666865348816
Mundungus,5,1,6,11.0,1.0,12.0,4.0,0.42857142857142855,0.4473180076628351,0.0,0.08710115,0.028754463,0.005296030810973929,0.18524639581390048,0.800000011920929
Goyle,6,0,6,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.098281376,0.0,0.0058619076978132,0.2209685827017337,0.7666666507720947
Crabbe,4,2,6,5.0,2.0,7.0,5.0,0.31016042780748665,0.32318007662835296,7.200460829493086E-5,0.068786025,0.011894929,0.004016703754201604,0.14684222885188794,0.46666666865348816
Dean,4,2,6,6.0,3.0,9.0,4.0,0.42962962962962964,0.45019157088122586,0.01099714826193321,0.0625653,0.034185406,0.006240242632799419,0.13323681566507553,0.5
Alicia,4,2,6,4.0,3.0,7.0,4.0,0.4317617866004963,0.45210727969348635,0.005641470048792116,0.0144154485,0.032029554,0.004307053788770066,0.03847459160639499,0.23333333432674408
Lavender,3,3,6,3.0,3.0,6.0,4.0,0.44387755102040816,0.4640804597701148,0.0,0.057248767,0.062695086,0.003266528642556202,0.11634047521272747,0.8333333134651184
Parvati,1,5,6,2.0,5.0,7.0,4.0,0.4461538461538462,0.4698275862068964,0.0,0.036662687,0.06923549,0.0021415961012984366,0.0747163909990701,0.6499999761581421
Scabbers,4,2,6,10.0,3.0,13.0,5.0,0.3140794223826715,0.3272988505747131,3.0224156568242587E-5,0.07161783,0.013110157,0.00506610141955501,0.16048624957411475,0.8500000238418579
Muriel,3,2,5,3.0,6.0,9.0,4.0,0.4306930693069307,0.4511494252873561,0.0034775558969107356,0.04756879,0.02888178,0.0033852687968535956,0.09449448402295796,0.5
Nagini,4,1,5,4.0,1.0,5.0,4.0,0.42857142857142855,0.4473180076628351,0.0,0.08132929,0.028754463,0.003596815333191802,0.14606856160887202,1.0
Narcissa,3,2,5,5.0,2.0,7.0,5.0,0.3129496402877698,0.32701149425287407,7.502702395175513E-5,0.063220315,0.007998105,0.0032150522881445485,0.12097819788871912,0.699999988079071
Phineas Nigellus,3,2,5,3.0,2.0,5.0,5.0,0.36401673640167365,0.3847701149425292,8.336943820814789E-5,0.046405766,0.023210587,0.0028587149227876033,0.08908454388415693,0.8333333134651184
Colin,3,2,5,5.0,2.0,7.0,4.0,0.42962962962962964,0.45019157088122597,3.5557831256755986E-5,0.043175988,0.035233267,0.0041645290159076295,0.09209915301918567,0.5
Ogden,4,1,5,6.0,1.0,7.0,2.0,0.6666666666666666,0.75,0.00356289469192695,0.055263128,0.0,0.006264093769092554,0.10192175576044643,0.1666666716337204
Riddle,3,2,5,8.0,4.0,12.0,5.0,0.35655737704918034,0.3756704980842917,0.0034988905956647894,0.062271956,0.010775409,0.003234121083217836,0.11773077607437415,0.5
Frank,3,2,5,6.0,2.0,8.0,4.0,0.3418467583497053,0.3587164750957862,4.901393054234833E-4,0.053571917,0.009575361,0.003476145254189173,0.09815901693204579,0.8333333134651184
Winky,4,1,5,8.0,2.0,10.0,5.0,0.31636363636363635,0.3258620689655177,4.7647493884053025E-5,0.052757993,0.006587356,0.004425067911549293,0.09409538499459158,0.5
Mrs. Cattermole,4,0,4,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.058923926,0.0,0.004735191166404341,0.12437673885327682,0.3333333432674408
Aberforth,3,1,4,4.0,1.0,5.0,4.0,0.42857142857142855,0.4473180076628351,0.0,0.074604265,0.028754463,0.0032217434084887402,0.14284097546873334,0.8333333134651184
Ollivander,2,2,4,3.0,3.0,6.0,4.0,0.4393939393939394,0.45881226053639845,1.0738465039540308E-4,0.039050188,0.037888404,0.0036776125201245322,0.08626572613974234,0.6666666865348816
Doge,1,3,4,3.0,4.0,7.0,4.0,0.4461538461538462,0.4664750957854405,1.240968310860784E-4,0.001917589,0.042624217,0.0025975937000575922,0.007331373132286713,0.6666666865348816
Ted,2,2,4,2.0,3.0,5.0,5.0,0.3041958041958042,0.316283524904215,0.010838026967059227,0.0,0.004172379,0.006891853154419798,0.00813310054512235,0.0
Rita Skeeter,2,2,4,4.0,4.0,8.0,4.0,0.4306930693069307,0.4511494252873561,1.7778915628377993E-5,0.026417343,0.034816388,0.00256381408513551,0.05685181533624947,0.8333333134651184
Cho,2,2,4,8.0,6.0,14.0,4.0,0.42962962962962964,0.45019157088122586,0.0,0.039531767,0.033142466,0.0038693162838071343,0.08527301193524847,1.0
Katie,3,1,4,4.0,1.0,5.0,4.0,0.42857142857142855,0.44731800766283514,9.345444669305398E-4,0.046864443,0.028754463,0.0036689156952295424,0.10405277418341144,0.3333333432674408
Zabini,2,2,4,2.0,2.0,4.0,5.0,0.32222222222222224,0.3349616858237554,1.1378506002161915E-5,0.04416298,0.011612422,0.0028523580381705814,0.09264041235422131,0.5
Professor Sprout,2,2,4,3.0,2.0,5.0,4.0,0.43828715365239296,0.45737547892720287,0.0,0.05649529,0.047052518,0.002839980363441486,0.11775061174858042,1.0
Professor Flitwick,2,2,4,2.0,2.0,4.0,5.0,0.35728952772073924,0.3766283524904219,5.4225692666552876E-5,0.021767044,0.013379756,0.002259919590430274,0.05008244125907943,0.5
Myrtle,2,2,4,2.0,3.0,5.0,4.0,0.4339152119700748,0.45402298850574696,1.3949610723804272E-5,0.05091276,0.04439703,0.0026578297873856398,0.0927291387436668,0.6666666865348816
Lee Jordan,1,3,4,1.0,4.0,5.0,4.0,0.44387755102040816,0.4640804597701148,0.0,0.036662687,0.062695086,0.0021415961012984366,0.0747163909990701,1.0
Mrs. Norris,2,2,4,4.0,2.0,6.0,5.0,0.36099585062240663,0.38237547892720364,0.0,0.023157187,0.023735782,0.0024721672878264406,0.03705798486598146,0.6666666865348816
Trevor,3,1,4,3.0,1.0,4.0,5.0,0.31464737793851716,0.32538314176245264,0.0,0.03918412,0.008497837,0.003374075606139679,0.09018898152596921,0.6666666865348816
the waitress,2,1,3,2.0,1.0,3.0,5.0,0.3515151515151515,0.3723180076628358,0.0,0.05265192,0.018298056,0.0029024591924611256,0.1104615120180218,1.0
Grindelwald,2,1,3,3.0,1.0,4.0,4.0,0.42857142857142855,0.4473180076628351,0.0,0.054771658,0.028754463,0.002523359146345691,0.09980675471922301,1.0
Allan,2,1,3,2.0,1.0,3.0,4.0,0.42857142857142855,0.4473180076628351,0.0,0.04245567,0.028754463,0.0026108562080509414,0.08869993307151693,1.0
Alecto,2,1,3,2.0,1.0,3.0,6.0,0.23418573351278602,0.242145593869732,0.0069124423963133645,0.05091276,0.0,0.0026578297873856398,0.0927291387436668,0.3333333432674408
Norbert,2,1,3,3.0,1.0,4.0,5.0,0.3333333333333333,0.3474137931034489,9.557306824331913E-5,0.019702762,0.009133941,0.002837751999041345,0.04969591359164845,0.5
Petunia,1,2,3,2.0,2.0,4.0,5.0,0.3041958041958042,0.3169540229885061,3.200204813108039E-5,0.0034352231,0.010627638,0.0023049165262055906,0.011097538859397361,0.1666666716337204
Dolores Umbridge,1,2,3,1.0,2.0,3.0,4.0,0.42962962962962964,0.45019157088122586,0.0,0.036662687,0.032666683,0.0021415961012984366,0.0747163909990701,0.5
Charlie,0,3,3,0.0,3.0,3.0,5.0,0.3371868978805395,0.3544761904761913,0.0,0.0,0.019226622,0.0011588662858187523,0.0,0.1666666716337204
Zacharias Smith,3,0,3,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.05342292,0.0,0.004114705302339262,0.11754934753583472,0.5
Moaning Myrtle,1,2,3,1.0,2.0,3.0,4.0,0.43283582089552236,0.4530651340996167,0.0,0.036662687,0.041659787,0.0021415961012984366,0.0747163909990701,1.0
Gaunt,1,2,3,1.0,2.0,3.0,1.0,1.0,1.0,4.266939750810719E-5,0.0,0.00373312,0.006483360037879579,0.007964750144913194,0.0
Hepzibah,1,2,3,1.0,3.0,4.0,4.0,0.43424317617866004,0.4542857142857141,0.0037335722819593787,0.0,0.036024716,0.0021439034635439167,7.47163909990701E-4,0.3333333432674408
Professor Grubbly - Plank,2,1,3,2.0,1.0,3.0,5.0,0.33397312859884837,0.34837164750957916,0.0,0.05649529,0.009133941,0.002839980363441486,0.11775061174858042,1.0
Padma,2,1,3,2.0,2.0,4.0,5.0,0.3515151515151515,0.3723180076628358,0.0,0.041259535,0.018298056,0.002505665551393513,0.08059535419377581,0.8333333134651184
Mr. Diggory,1,2,3,1.0,2.0,3.0,4.0,0.43283582089552236,0.4530651340996167,0.0,0.0044097127,0.035341818,0.002766208089252147,0.015247152510890302,1.0
Bertha Jorkins,2,1,3,2.0,1.0,3.0,4.0,0.42962962962962964,0.44827586206896536,0.0,0.0070688706,0.028754463,0.0035845235560556807,0.020677030699269277,0.5
Lynch,2,1,3,2.0,1.0,3.0,5.0,0.3125,0.32228571428571484,0.007467144563918755,0.0,0.0060619228,0.0031289406412690806,0.001494327819981402,0.0
Macnair,2,1,3,2.0,1.0,3.0,4.0,0.3411764705882353,0.35584291187739536,6.197222019034615E-5,0.013903578,0.007270251,0.002827896050063915,0.032593272541211346,0.3333333432674408
Tom,1,2,3,2.0,2.0,4.0,4.0,0.4317617866004963,0.45210727969348635,0.0,0.036662687,0.033239495,0.0021415961012984366,0.0747163909990701,1.0
Errol,3,0,3,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.062709585,0.0,0.0032886892476594737,0.1320014992619475,1.0
Justin,3,0,3,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.040188685,0.0,0.004301468953336276,0.08828121895567692,0.3333333432674408
Flint,1,2,3,1.0,2.0,3.0,5.0,0.30397236614853196,0.31619318181818223,4.266939750810719E-5,0.0010790458,9.613431E-4,0.0014872120117271404,7.47163909990701E-4,0.0
Madam Hooch,0,3,3,0.0,3.0,3.0,5.0,0.3352272727272727,0.35329566854990657,0.0,0.0,0.016252056,0.0011588662858187523,0.0,0.0
Hestia,1,1,2,1.0,1.0,2.0,6.0,0.23868312757201646,0.24616858237547898,0.0034775558969107356,0.036662687,0.0,0.0021415961012984366,0.0747163909990701,0.0
Bathilda,1,1,2,2.0,1.0,3.0,4.0,0.42857142857142855,0.4473180076628351,0.0,0.036662687,0.028754463,0.0021415961012984366,0.0747163909990701,0.0
The barman,1,1,2,1.0,1.0,2.0,5.0,0.3026086956521739,0.31264367816091987,0.0,0.036662687,0.0048338766,0.0021415961012984366,0.0747163909990701,1.0
Pansy,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.04593734,0.0,0.0031763971063669596,0.10330561027342074,1.0
Grawp,1,1,2,2.0,2.0,4.0,5.0,0.33397312859884837,0.34837164750957916,0.0,0.036662687,0.009133941,0.0021415961012984366,0.0747163909990701,1.0
Gregorovitch,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.034082677,0.0,0.0023734842340490045,0.06104696849410712,0.5
Kingsley,1,1,2,1.0,1.0,2.0,5.0,0.33079847908745247,0.3411877394636022,0.0,0.009119573,0.010049479,0.0020633689100725073,0.024623146723524787,0.0
Dirk,1,1,2,2.0,1.0,3.0,6.0,0.23355704697986576,0.2407088122605366,0.0,2.7702266E-4,0.0,0.004089868448424181,0.001502661844048273,0.0
Regulus,0,2,2,0.0,4.0,4.0,4.0,0.343811394891945,0.3609523809523817,0.0,0.0,0.0120225735,0.0011588662858187523,0.0,0.5
Dedalus,1,1,2,1.0,2.0,3.0,5.0,0.3118279569892473,0.3222222222222227,0.0036909028844512716,0.0,0.005467977,0.0029792135362941364,0.005878963194705685,0.0
The old goblin,0,2,2,0.0,2.0,2.0,4.0,0.42997542997543,0.4504761904761903,0.0,0.0,0.03261713,0.0011588662858187523,0.0,1.0
Angelina,1,1,2,1.0,1.0,2.0,4.0,0.42892156862745096,0.4476190476190474,0.0018114513826239377,6.3827814E-5,0.028754463,0.001790931977017812,9.223431277288115E-4,0.0
Worple,1,1,2,1.0,1.0,2.0,4.0,0.42857142857142855,0.44731800766283514,0.0,0.036662687,0.028754463,0.0021415961012984366,0.0747163909990701,0.0
the Fat Lady,1,1,2,2.0,1.0,3.0,5.0,0.3515151515151515,0.3723180076628358,0.0,0.036662687,0.018298056,0.0021415961012984366,0.0747163909990701,1.0
Mrs. Cole,1,1,2,1.0,4.0,5.0,5.0,0.3551020408163265,0.3718390804597707,0.0,0.018108973,0.010711452,0.0015406293308660066,0.02509036372015296,0.0
Firenze,1,1,2,1.0,4.0,5.0,4.0,0.42962962962962964,0.44827586206896536,0.0,0.018108973,0.028754463,0.0015406293308660066,0.02509036372015296,1.0
Nearly Headless Nick,1,1,2,1.0,1.0,2.0,5.0,0.3036649214659686,0.31408045977011534,2.830950411595573E-5,0.019832605,0.003826892,0.0018572505479618013,0.04303422074951036,0.0
Ernie,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.05649529,0.0,0.002839980363441486,0.11775061174858048,1.0
Demelza,1,1,2,2.0,1.0,3.0,5.0,0.3026086956521739,0.3114942528735636,0.0034775558969107356,0.019832605,0.0,0.0018572505479618013,0.04303422074951036,0.0
McLaggen,1,1,2,2.0,3.0,5.0,4.0,0.42962962962962964,0.44827586206896536,0.0,0.015989233,0.028754463,0.001919729376981441,0.03574512101895172,1.0
Borgin,1,1,2,1.0,3.0,4.0,5.0,0.3283018867924528,0.33975095785440684,0.0,0.009274653,0.012905323,0.002193667290887276,0.02858921927435064,0.0
Professor Dippet,1,1,2,1.0,1.0,2.0,4.0,0.3405088062622309,0.3548850574712651,0.0,0.0142500745,0.007270251,0.0016750999719059557,0.018012747744596727,0.0
Merope,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9.632853E-4,0.0,0.005289059199704579,0.01014781293814487,0.0
the Prime Minister,1,1,2,3.0,2.0,5.0,5.0,0.30526315789473685,0.3164750957854409,0.0,0.0034754684,0.00448503,0.002183811341909846,0.011486578223913529,0.0
Peakes,1,1,2,1.0,1.0,2.0,4.0,0.4306930693069307,0.44875478927203044,0.003690902884451272,0.0,0.028754463,0.0027375688551531533,0.0035682613514465282,0.0
Leanne,0,2,2,0.0,2.0,2.0,5.0,0.330188679245283,0.3440000000000008,0.0,0.0,0.013963559,0.0011588662858187523,0.0,0.0
Fleur ’s sister,2,0,2,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.05649529,0.0,0.002839980363441486,0.11775061174858042,1.0
Pansy Parkinson,1,1,2,1.0,1.0,2.0,5.0,0.3391812865497076,0.3565134099616865,0.0,0.036662687,0.015642568,0.0021415961012984366,0.0747163909990701,1.0
Crouch Junior,2,0,2,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.02756846,0.0,0.0020844601347186206,0.04692374583418006,1.0
Baddock,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.014288074,0.0,0.0022584263082192297,0.035568340918443034,0.0
Seamus Finnigan,1,1,2,1.0,1.0,2.0,5.0,0.3314285714285714,0.3421455938697325,0.0,0.036662687,0.010049479,0.0021415961012984366,0.0747163909990701,1.0
the boggart,1,1,2,1.0,1.0,2.0,4.0,0.42962962962962964,0.44827586206896536,0.0,0.009119573,0.028754463,0.0020633689100725073,0.024623146723524787,1.0
Aunt Marge,0,2,2,0.0,4.0,4.0,4.0,0.42997542997543,0.4504761904761903,0.0,0.0,0.031709958,0.0011588662858187523,0.0,1.0
Bole,1,1,2,1.0,1.0,2.0,5.0,0.30313588850174217,0.3126436781609199,0.0,0.008076094,9.571053E-4,0.0016665489391972771,0.018457045588509097,0.5
the Whomping Willow,0,2,2,0.0,2.0,2.0,4.0,0.43424317617866004,0.4542857142857141,0.0,0.0,0.04439703,0.0011588662858187523,0.0,1.0
Millicent Bulstrode,1,1,2,1.0,1.0,2.0,5.0,0.3391812865497076,0.3565134099616865,0.0,0.036662687,0.015642568,0.0021415961012984366,0.0747163909990701,1.0
Fang,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.019702762,0.0,0.002837751999041345,0.04969591359164845,0.5
Dedalus Diggle,1,1,2,1.0,1.0,2.0,4.0,0.42857142857142855,0.4473180076628351,0.0,0.036662687,0.028754463,0.0021415961012984366,0.0747163909990701,0.0
Parvati Patil,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.05649529,0.0,0.002839980363441486,0.11775061174858042,1.0
Ronan,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.010474282,0.0,0.0027879881716979856,0.02185385822728849,0.0
Andromeda,1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.036662687,0.0,0.0021415961012984366,0.0747163909990701,0.0
