Id,In-degree,Out-degree,Degree,Weighted In,Weighted Out,Weighted degree,Eccentricity,Closeness centrality,Harmonic closeness,Betweenness centrality,Authority,Hub,PageRank,Eigenvector Centrality,Clustering coef
Gilbert,1,2,3,1.0,2.0,3.0,4.0,0.4036144578313253,0.43407960199004947,0.0,0.040254734,0.14246464,0.007974941421697388,0.19147770848211942,1.0
Whiggam,1,3,4,2.0,3.0,5.0,4.0,0.40606060606060607,0.4415422885572137,0.013465346534653465,0.040254734,0.124680094,0.007974941421697388,0.19147770848211942,0.3333333432674408
Rita,2,1,3,6.0,3.0,9.0,4.0,0.39644970414201186,0.42164179104477584,0.0,0.057667635,0.12005879,0.011981201742139135,0.22767057550641506,1.0
Dillard,2,2,4,2.0,4.0,6.0,4.0,0.39880952380952384,0.42910447761194,4.950495049504951E-5,0.057667635,0.12790936,0.009426498588946817,0.19339248556694064,0.5
Bella,2,4,6,2.0,5.0,7.0,4.0,0.4161490683229814,0.45646766169154207,0.013564356435643564,0.05964419,0.13947862,0.009515402382458085,0.19978330725822907,0.3333333432674408
Mrs. Cuppy,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.040254734,0.0,0.007974941421697388,0.19147770848211942,0.0
Roberta,16,9,25,176.0,64.0,240.0,4.0,0.44966442953020136,0.5111940298507461,0.08138613861386139,0.26198876,0.18358937,0.063597060438808,0.4437635467745507,0.04736842215061188
Constance,1,1,2,1.0,1.0,2.0,4.0,0.39644970414201186,0.42164179104477584,0.0,0.040254734,0.12005879,0.007974941421697388,0.19147770848211942,0.0
Frank Harriet,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.040254734,0.0,0.007974941421697388,0.19147770848211942,0.0
Sondra,6,4,10,17.0,18.0,35.0,4.0,0.40853658536585363,0.4490049751243778,0.014257425742574258,0.1645859,0.13292946,0.025928630562741608,0.45491918619149,0.2857142984867096
Nadine,1,0,1,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.040254734,0.0,0.007974941421697388,0.19147770848211942,0.0
the druggist,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.040254734,0.0,0.007974941421697388,0.19147770848211942,0.0
Grace,1,2,3,2.0,5.0,7.0,4.0,0.4110429447852761,0.4415422885572136,0.0,0.024992883,0.15572456,0.009422074668642665,0.08502594153209835,1.0
Tom,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.024992883,0.0,0.009422074668642665,0.08502594153209835,0.0
Emily,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.024992883,0.0,0.009422074668642665,0.08502594153209835,0.0
Nina Temple,1,1,2,1.0,1.0,2.0,4.0,0.39880952380952384,0.42412935323383055,0.0,0.018096311,0.12005879,0.008925499751610295,0.07980999690898702,1.0
Myra,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01898788,0.0,0.005437472442496698,0.03716193719726835,0.0
Samuel Griffiths,1,3,4,1.0,7.0,8.0,4.0,0.41358024691358025,0.44900497512437776,0.0,0.01898788,0.14242844,0.005437472442496698,0.03716193719726835,0.8333333134651184
the maid,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017306365,0.0,0.009878373776759332,0.05875268908190689,0.0
Liggett,1,2,3,1.0,2.0,3.0,4.0,0.41358024691358025,0.44402985074626833,2.97029702970297E-4,0.016973287,0.15572456,0.005674811284295185,0.03509779628844613,0.6666666865348816
Dr. Glenn,1,2,3,3.0,2.0,5.0,4.0,0.4161490683229814,0.44527363184079566,0.006534653465346534,0.0,0.15572456,0.008350692420109943,0.01153104079412626,0.3333333432674408
Orrin Short,1,1,2,1.0,2.0,3.0,4.0,0.39644970414201186,0.4216417910447758,0.0,0.040254734,0.12005879,0.007974941421697388,0.19147770848211942,0.0
Jill Trumbull,0,1,1,0.0,2.0,2.0,4.0,0.39766081871345027,0.4227941176470585,0.0,0.0,0.12005879,0.003415366235914729,0.0,0.0
Mr. Kemerer,1,1,2,1.0,1.0,2.0,4.0,0.39880952380952384,0.42412935323383055,0.0,0.016973287,0.12005879,0.005674811284295185,0.03509779628844613,1.0
Zella,0,2,2,0.0,2.0,2.0,4.0,0.4,0.4301470588235291,0.0,0.0,0.12790936,0.003415366235914729,0.0,1.0
Stuart,0,1,1,0.0,2.0,2.0,4.0,0.39766081871345027,0.4227941176470585,0.0,0.0,0.12005879,0.003415366235914729,0.0,0.0
Gertrude,0,1,1,0.0,1.0,1.0,4.0,0.39766081871345027,0.4227941176470585,0.0,0.0,0.12005879,0.003415366235914729,0.0,0.0
Mrs. Howard,0,1,1,0.0,1.0,1.0,5.0,0.31336405529953915,0.33725490196078417,0.0,0.0,0.035665758,0.003415366235914729,0.0,0.0
Mrs. Finchley,0,1,1,0.0,1.0,1.0,4.0,0.39766081871345027,0.4227941176470585,0.0,0.0,0.12005879,0.003415366235914729,0.0,0.0
Tracy Trumbull,0,1,1,0.0,1.0,1.0,4.0,0.39766081871345027,0.4227941176470585,0.0,0.0,0.12005879,0.003415366235914729,0.0,0.0
the guide,0,1,1,0.0,3.0,3.0,4.0,0.39766081871345027,0.4227941176470585,0.0,0.0,0.12005879,0.003415366235914729,0.0,0.0
Mrs. Braley,0,1,1,0.0,1.0,1.0,4.0,0.39766081871345027,0.4227941176470585,0.0,0.0,0.12005879,0.003415366235914729,0.0,0.0
Mrs. Gilpin,0,1,1,0.0,1.0,1.0,5.0,0.31336405529953915,0.33725490196078417,0.0,0.0,0.035665758,0.003415366235914729,0.0,0.0
John,0,1,1,0.0,1.0,1.0,4.0,0.39766081871345027,0.4227941176470585,0.0,0.0,0.12005879,0.003415366235914729,0.0,0.0
Shurlock,0,1,1,0.0,1.0,1.0,4.0,0.39766081871345027,0.4227941176470585,0.0,0.0,0.12005879,0.003415366235914729,0.0,0.0
Olive Pope,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.003415366235914729,0.0,0.0
Opal Feliss,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006318480570413584,0.0019147770848211944,0.0
Orville Mason,7,10,17,12.0,23.0,35.0,4.0,0.4652777777777778,0.5273631840796018,0.05064356435643565,0.111876525,0.23239304,0.027927341561665302,0.38757448427763336,0.09615384787321091
the detective,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.040254734,0.0,0.007974941421697388,0.19147770848211942,0.0
Bertine,2,1,3,3.0,1.0,4.0,5.0,0.3130841121495327,0.33731343283582077,2.97029702970297E-4,0.058351047,0.035665758,0.013485074937392955,0.2712877053911064,0.8333333134651184
Frederick Sells,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.040254734,0.0,0.007974941421697388,0.19147770848211942,0.0
Harley Baggott,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.040254734,0.0,0.007974941421697388,0.19147770848211942,0.0
Belknap,5,7,12,7.0,10.0,17.0,4.0,0.4407894736842105,0.4925373134328357,0.033498349834983496,0.09744903,0.21238355,0.01969415646484297,0.32534929130068396,0.20000000298023224
Fred Heit,3,0,3,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.09107897,0.0,0.014122884700399789,0.30876490419507474,1.0
Earl Newcomb,2,0,2,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.04101485,0.0,0.010878055756196244,0.19339248556694064,0.0
Jephson,4,4,8,7.0,13.0,20.0,4.0,0.42138364779874216,0.46019900497512417,0.007161716171617161,0.10270771,0.16095427,0.017676410256371667,0.3318209484996426,0.4000000059604645
Justice Oberwaltzer,2,1,3,2.0,1.0,3.0,1.0,1.0,1.0,0.006930693069306931,0.06524762,0.0,0.013981649854425324,0.2765036500142178,0.3333333432674408
Duncan McMillan,1,2,3,1.0,6.0,7.0,4.0,0.40606060606060607,0.4365671641791042,0.0,0.040254734,0.1343088,0.007974941421697388,0.19147770848211942,1.0
Grace Marr,1,1,2,1.0,1.0,2.0,5.0,0.3116279069767442,0.334825870646766,0.0,0.024992883,0.035665758,0.009422074668642665,0.08502594153209835,0.0
John W. Troescher,1,2,3,1.0,3.0,4.0,4.0,0.4110429447852761,0.4415422885572136,0.0,0.024992883,0.15572456,0.009422074668642665,0.08502594153209835,1.0
Mr. Alden,2,3,5,4.0,4.0,8.0,5.0,0.32524271844660196,0.36169154228855716,0.013663366336633663,0.07189149,0.01581652,0.010349220130413308,0.26171368919387655,0.1666666716337204
the clerk,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.031636756,0.0,0.005789644944630648,0.07023598071175711,0.0
Dodge,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.031636756,0.0,0.005789644944630648,0.07023598071175711,0.0
Mrs. Donahue,1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.031636756,0.0,0.005789644944630648,0.07023598071175711,0.0
David Waltham,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017306365,0.0,0.009878373776759332,0.05875268908190689,0.0
Burton Burleigh,1,1,2,1.0,3.0,4.0,5.0,0.29777777777777775,0.3144278606965174,0.006732673267326733,0.02891277,0.0,0.005807230177677876,0.05857621851163981,0.0
the judge,1,1,2,1.0,1.0,2.0,5.0,0.29910714285714285,0.31815920398009945,0.0,0.02891277,0.013982082,0.005807230177677876,0.05857621851163981,1.0
Burchard,1,2,3,1.0,2.0,3.0,4.0,0.4036144578313253,0.43407960199004947,0.0,0.018096311,0.14246464,0.008925499751610295,0.07980999690898702,1.0
the sheriff at Bridgeburg,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.031636756,0.0,0.005789644944630648,0.07023598071175711,0.0
the mailman,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.002153177,0.0,0.006347192769968316,0.046615525807636414,0.0
Smillie,0,2,2,0.0,2.0,2.0,4.0,0.4121212121212121,0.4424019607843134,0.0,0.0,0.15572456,0.003415366235914729,0.0,1.0
the jury,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015299225260407893,0.04988819879006305,0.0
Mrs. Alden,0,1,1,0.0,1.0,1.0,5.0,0.32075471698113206,0.3441176470588235,0.0,0.0,0.015230277,0.003415366235914729,0.0,0.0
Heit,0,1,1,0.0,1.0,1.0,5.0,0.31336405529953915,0.33725490196078417,0.0,0.0,0.035665758,0.003415366235914729,0.0,0.0
Catchuman,1,1,2,1.0,1.0,2.0,5.0,0.3090909090909091,0.3306372549019607,0.0,0.0018400908,0.013266194,0.004866923403164157,0.0019147770848211944,0.5
Clifford Golden,0,1,1,0.0,1.0,1.0,4.0,0.39766081871345027,0.4227941176470585,0.0,0.0,0.12005879,0.003415366235914729,0.0,0.0
Frank,0,1,1,0.0,1.0,1.0,5.0,0.2943722943722944,0.3139705882352941,0.0,0.0,0.014250013,0.003415366235914729,0.0,0.0
Brookhart,0,2,2,0.0,2.0,2.0,5.0,0.31221719457013575,0.34033816425120766,0.0,0.0,0.013516693,0.003415366235914729,0.0,0.5
Wallace,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005583544,0.003415366235914729,0.0,0.0
Slack,0,1,1,0.0,1.0,1.0,4.0,0.39766081871345027,0.4227941176470585,0.0,0.0,0.12005879,0.003415366235914729,0.0,0.0
Atterbury,0,1,1,0.0,2.0,2.0,5.0,0.32075471698113206,0.3441176470588235,0.0,0.0,0.015230277,0.003415366235914729,0.0,0.0
Bert,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.002153177,0.0,0.006347192769968316,0.046615525807636414,0.0
the managing editor,0,1,1,0.0,2.0,2.0,5.0,0.2943722943722944,0.3139705882352941,0.0,0.0,0.014250013,0.003415366235914729,0.0,0.0
John Pole,0,1,1,0.0,1.0,1.0,5.0,0.31336405529953915,0.33725490196078417,0.0,0.0,0.035665758,0.003415366235914729,0.0,0.0
Baker,0,1,1,0.0,1.0,1.0,5.0,0.31336405529953915,0.33725490196078417,0.0,0.0,0.035665758,0.003415366235914729,0.0,0.0
a letter-carrier,0,2,2,0.0,2.0,2.0,4.0,0.4121212121212121,0.4424019607843134,0.0,0.0,0.15572456,0.003415366235914729,0.0,1.0
the editor,0,1,1,0.0,1.0,1.0,5.0,0.2943722943722944,0.3139705882352941,0.0,0.0,0.014250013,0.003415366235914729,0.0,0.0
the country girl,0,2,2,0.0,2.0,2.0,4.0,0.40963855421686746,0.43995098039215663,0.0,0.0,0.13528907,0.003415366235914729,0.0,1.0
Blanche Pettingill,0,1,1,0.0,1.0,1.0,4.0,0.39766081871345027,0.4227941176470585,0.0,0.0,0.12005879,0.003415366235914729,0.0,0.0
